label,text
0,"Thank you for your interest in the Data Analyst role. Your offer letter is attached. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Machine Learning Engineer role. Your availability confirmation is needed. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Software Engineer role. Your profile has been shortlisted. Please review the attached document."
0,"Thank you for your interest in the Frontend Developer role. Your profile has been shortlisted. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Backend Developer role. Your application has been received. Please review the attached document."
0,"Thank you for your interest in the Software Engineer role. Your interview has been scheduled. Please confirm your availability."
0,"Thank you for your interest in the Product Engineer role. Your offer letter is attached. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Cloud Engineer role. Your offer letter is attached. Please confirm your availability."
0,"Thank you for your interest in the QA Engineer role. Your offer letter is attached. Please review the attached document."
0,"Thank you for your interest in the Backend Developer role. Your interview has been scheduled. We look forward to hearing from you."
0,"Thank you for your interest in the Frontend Developer role. Your profile has been shortlisted. We look forward to hearing from you."
0,"Thank you for your interest in the QA Engineer role. Your application is under review. We look forward to hearing from you."
0,"Thank you for your interest in the Cloud Engineer role. Your interview has been scheduled. We look forward to hearing from you."
0,"Thank you for your interest in the Machine Learning Engineer role. Your availability confirmation is needed. Let us know if you have any questions."
0,"Thank you for your interest in the Data Analyst role. Your technical assessment is ready. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Data Analyst role. Your profile has been shortlisted. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Data Analyst role. Your hiring team would like to speak with you. Let us know if you have any questions."
0,"Thank you for your interest in the Python Developer role. Your offer letter is attached. We look forward to hearing from you."
0,"Thank you for your interest in the Product Engineer role. Your availability confirmation is needed. Let us know if you have any questions."
0,"Thank you for your interest in the QA Engineer role. Your application is under review. Please review the attached document."
0,"Thank you for your interest in the DevOps Engineer role. Your final round discussion is planned. Please review the attached document."
0,"Thank you for your interest in the Data Analyst role. Your technical assessment is ready. Please confirm your availability."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Please upload the requested documents to continue."
0,"Thank you for your interest in the Backend Developer role. Your final round discussion is planned. Please confirm your availability."
0,"Thank you for your interest in the Python Developer role. Your application has been received. Please upload the requested documents to continue."
0,"Thank you for your interest in the Product Engineer role. Your application is under review. Please complete the next step by tomorrow."
0,"Thank you for your interest in the DevOps Engineer role. Your offer letter is attached. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Frontend Developer role. Your final round discussion is planned. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the DevOps Engineer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the Backend Developer role. Your availability confirmation is needed. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Product Engineer role. Your hiring team would like to speak with you. Please confirm your availability."
0,"Thank you for your interest in the Data Analyst role. Your hiring team would like to speak with you. Let us know if you have any questions."
0,"Thank you for your interest in the Product Engineer role. Your technical assessment is ready. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Software Engineer role. Your availability confirmation is needed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Product Engineer role. Your interview has been scheduled. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Product Engineer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the DevOps Engineer role. Your recruiter call is confirmed. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Machine Learning Engineer role. Your recruiter call is confirmed. Please review the attached document."
0,"Thank you for your interest in the Cloud Engineer role. Your profile has been shortlisted. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Software Engineer role. Your technical assessment is ready. We look forward to hearing from you."
0,"Thank you for your interest in the Software Engineer role. Your hiring team would like to speak with you. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Backend Developer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the Python Developer role. Your availability confirmation is needed. We look forward to hearing from you."
0,"Thank you for your interest in the Software Engineer role. Your interview has been scheduled. Please review the attached document."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Python Developer role. Your application has been received. We look forward to hearing from you."
0,"Thank you for your interest in the Cloud Engineer role. Your offer letter is attached. We look forward to hearing from you."
0,"Thank you for your interest in the DevOps Engineer role. Your availability confirmation is needed. Please upload the requested documents to continue."
0,"Thank you for your interest in the Software Engineer role. Your application has been received. Let us know if you have any questions."
0,"Thank you for your interest in the Software Engineer role. Your final round discussion is planned. We look forward to hearing from you."
0,"Thank you for your interest in the Machine Learning Engineer role. Your availability confirmation is needed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the DevOps Engineer role. Your offer letter is attached. Please upload the requested documents to continue."
0,"Thank you for your interest in the DevOps Engineer role. Your hiring team would like to speak with you. Please upload the requested documents to continue."
0,"Thank you for your interest in the Machine Learning Engineer role. Your final round discussion is planned. We look forward to hearing from you."
0,"Thank you for your interest in the DevOps Engineer role. Your application has been received. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Data Analyst role. Your hiring team would like to speak with you. Please upload the requested documents to continue."
0,"Thank you for your interest in the Machine Learning Engineer role. Your availability confirmation is needed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Data Analyst role. Your application has been received. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Backend Developer role. Your application is under review. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Software Engineer role. Your application has been received. Please review the attached document."
0,"Thank you for your interest in the Product Engineer role. Your final round discussion is planned. Let us know if you have any questions."
0,"Thank you for your interest in the Software Engineer role. Your hiring team would like to speak with you. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Data Analyst role. Your profile has been shortlisted. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Python Developer role. Your hiring team would like to speak with you. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Product Engineer role. Your technical assessment is ready. Let us know if you have any questions."
0,"Thank you for your interest in the Product Engineer role. Your final round discussion is planned. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Python Developer role. Your offer letter is attached. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Backend Developer role. Your application has been received. Please review the attached document."
0,"Thank you for your interest in the Backend Developer role. Your profile has been shortlisted. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Software Engineer role. Your technical assessment is ready. Please confirm your availability."
0,"Thank you for your interest in the Data Analyst role. Your offer letter is attached. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Python Developer role. Your hiring team would like to speak with you. Please upload the requested documents to continue."
0,"Thank you for your interest in the Python Developer role. Your interview has been scheduled. Please review the attached document."
0,"Thank you for your interest in the Data Analyst role. Your availability confirmation is needed. Let us know if you have any questions."
0,"Thank you for your interest in the Machine Learning Engineer role. Your recruiter call is confirmed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Please upload the requested documents to continue."
0,"Thank you for your interest in the Machine Learning Engineer role. Your final round discussion is planned. Please upload the requested documents to continue."
0,"Thank you for your interest in the Product Engineer role. Your profile has been shortlisted. Please upload the requested documents to continue."
0,"Thank you for your interest in the Software Engineer role. Your hiring team would like to speak with you. Let us know if you have any questions."
0,"Thank you for your interest in the Data Analyst role. Your interview has been scheduled. Please review the attached document."
0,"Thank you for your interest in the Frontend Developer role. Your availability confirmation is needed. We look forward to hearing from you."
0,"Thank you for your interest in the Data Analyst role. Your interview has been scheduled. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Software Engineer role. Your availability confirmation is needed. We look forward to hearing from you."
0,"Thank you for your interest in the Product Engineer role. Your technical assessment is ready. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Let us know if you have any questions."
0,"Thank you for your interest in the Backend Developer role. Your application is under review. Please upload the requested documents to continue."
0,"Thank you for your interest in the Data Analyst role. Your application is under review. We look forward to hearing from you."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the QA Engineer role. Your hiring team would like to speak with you. Please upload the requested documents to continue."
0,"Thank you for your interest in the Software Engineer role. Your hiring team would like to speak with you. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Cloud Engineer role. Your availability confirmation is needed. We look forward to hearing from you."
0,"Thank you for your interest in the Frontend Developer role. Your availability confirmation is needed. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Backend Developer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the Frontend Developer role. Your offer letter is attached. Please review the attached document."
0,"Thank you for your interest in the Frontend Developer role. Your final round discussion is planned. We look forward to hearing from you."
0,"Thank you for your interest in the Frontend Developer role. Your availability confirmation is needed. Please review the attached document."
0,"Thank you for your interest in the QA Engineer role. Your application has been received. Please confirm your availability."
0,"Thank you for your interest in the Data Analyst role. Your final round discussion is planned. Let us know if you have any questions."
0,"Thank you for your interest in the Data Analyst role. Your application has been received. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Cloud Engineer role. Your technical assessment is ready. Please review the attached document."
0,"Thank you for your interest in the Machine Learning Engineer role. Your application has been received. Please confirm your availability."
0,"Thank you for your interest in the Software Engineer role. Your profile has been shortlisted. Please confirm your availability."
0,"Thank you for your interest in the Machine Learning Engineer role. Your profile has been shortlisted. Please review the attached document."
0,"Thank you for your interest in the DevOps Engineer role. Your availability confirmation is needed. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Software Engineer role. Your interview has been scheduled. Please upload the requested documents to continue."
0,"Thank you for your interest in the QA Engineer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the Backend Developer role. Your interview has been scheduled. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the QA Engineer role. Your profile has been shortlisted. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Data Analyst role. Your final round discussion is planned. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Product Engineer role. Your recruiter call is confirmed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Software Engineer role. Your profile has been shortlisted. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Software Engineer role. Your final round discussion is planned. We look forward to hearing from you."
0,"Thank you for your interest in the Machine Learning Engineer role. Your recruiter call is confirmed. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Product Engineer role. Your hiring team would like to speak with you. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Backend Developer role. Your availability confirmation is needed. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the Software Engineer role. Your recruiter call is confirmed. Please upload the requested documents to continue."
0,"Thank you for your interest in the QA Engineer role. Your application is under review. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Product Engineer role. Your recruiter call is confirmed. Please confirm your availability."
0,"Thank you for your interest in the Software Engineer role. Your application has been received. Please confirm your availability."
0,"Thank you for your interest in the QA Engineer role. Your offer letter is attached. Please join using the meeting link in the calendar invite."
0,"Thank you for your interest in the DevOps Engineer role. Your offer letter is attached. Kindly respond at your earliest convenience."
0,"Thank you for your interest in the Software Engineer role. Your recruiter call is confirmed. Let us know if you have any questions."
0,"Thank you for your interest in the Machine Learning Engineer role. Your final round discussion is planned. Please complete the next step by tomorrow."
0,"Thank you for your interest in the DevOps Engineer role. Your offer letter is attached. We look forward to hearing from you."
0,"Thank you for your interest in the DevOps Engineer role. Your offer letter is attached. Please complete the next step by tomorrow."
0,"Thank you for your interest in the Python Developer role. Your interview has been scheduled. Let us know if you have any questions."
0,"Thank you for your interest in the QA Engineer role. Your offer letter is attached. Please confirm your availability."
0,"Thank you for your interest in the Backend Developer role. Your application is under review. We look forward to hearing from you."
0,"Thank you for your interest in the Product Engineer role. Your technical assessment is ready. Please confirm your availability."
0,"Thank you for your interest in the Frontend Developer role. Your application is under review. Please review the attached document."
0,"Thank you for your interest in the Machine Learning Engineer role. Your final round discussion is planned. Please confirm your availability."
0,"Thank you for your interest in the Machine Learning Engineer role. Your availability confirmation is needed. Please confirm your availability."
0,"Thank you for your interest in the Machine Learning Engineer role. Your technical assessment is ready. We look forward to hearing from you."
0,"Thank you for your interest in the Frontend Developer role. Your profile has been shortlisted. We look forward to hearing from you."
0,"Thank you for your interest in the DevOps Engineer role. Your recruiter call is confirmed. Let us know if you have any questions."
0,"Your sign in request account access was requested for 637159. Please confirm this activity from your registered device."
0,"Your two factor authentication reset request was received for 204931. Please confirm this activity from your registered device."
0,"Your email address successful update was completed for 805523. Complete the verification to continue using the service."
0,"Your phone number one time password was generated for 129777. If this was not you, contact support immediately."
0,"Your two factor authentication verification code is 271841. No further action is needed if you initiated this request."
0,"Your sign in request successful update was completed for 525573. Please use the secure link below to continue."
0,"Your account recovery verification link has been created for 425965. Complete the verification to continue using the service."
0,"Your security verification confirmation is pending for 104500. No further action is needed if you initiated this request."
0,"Your sign in request confirmation is pending for 862643. Please confirm this activity from your registered device."
0,"Your device login security alert was generated for 735649. Complete the verification to continue using the service."
0,"Your phone number verification code is 425250. No further action is needed if you initiated this request."
0,"Your account recovery login attempt was detected on 953720. If this was not you, contact support immediately."
0,"Your account recovery confirmation is pending for 513467. Complete the verification to continue using the service."
0,"Your sign in request login attempt was detected on 579817. Please confirm this activity from your registered device."
0,"Your device login successful update was completed for 569794. No further action is needed if you initiated this request."
0,"Your sign in request successful update was completed for 491691. Please confirm this activity from your registered device."
0,"Your two factor authentication one time password was generated for 701808. If this was not you, contact support immediately."
0,"Your account reset request was received for 298903. Please use the secure link below to continue."
0,"Your account confirmation is pending for 803655. This code expires in 10 minutes."
0,"Your account recovery account access was requested for 718305. Please use the secure link below to continue."
0,"Your account authentication has been enabled for 144470. Please use the secure link below to continue."
0,"Your identity check one time password was generated for 217853. This code expires in 10 minutes."
0,"Your account one time password was generated for 901370. Complete the verification to continue using the service."
0,"Your phone number one time password was generated for 413613. If this was not you, contact support immediately."
0,"Your email address security alert was generated for 919373. This code expires in 10 minutes."
0,"Your device login confirmation is pending for 288244. Complete the verification to continue using the service."
0,"Your sign in request one time password was generated for 387291. Please use the secure link below to continue."
0,"Your email address successful update was completed for 505179. This code expires in 10 minutes."
0,"Your phone number authentication has been enabled for 744617. No further action is needed if you initiated this request."
0,"Your sign in request one time password was generated for 234455. This code expires in 10 minutes."
0,"Your account verification link has been created for 561273. No further action is needed if you initiated this request."
0,"Your device login confirmation is pending for 786712. Complete the verification to continue using the service."
0,"Your device login account access was requested for 523221. No further action is needed if you initiated this request."
0,"Your two factor authentication verification code is 626357. If this was not you, contact support immediately."
0,"Your sign in request reset request was received for 661224. Please confirm this activity from your registered device."
0,"Your account one time password was generated for 308427. This code expires in 10 minutes."
0,"Your email address reset request was received for 424748. Please use the secure link below to continue."
0,"Your device login verification link has been created for 211589. If this was not you, contact support immediately."
0,"Your two factor authentication confirmation is pending for 782289. This code expires in 10 minutes."
0,"Your sign in request verification code is 822911. If this was not you, contact support immediately."
0,"Your security verification successful update was completed for 492819. No further action is needed if you initiated this request."
0,"Your device login authentication has been enabled for 643524. No further action is needed if you initiated this request."
0,"Your email address verification link has been created for 305818. Please confirm this activity from your registered device."
0,"Your identity check account access was requested for 431000. If this was not you, contact support immediately."
0,"Your two factor authentication account access was requested for 558880. This code expires in 10 minutes."
0,"Your password reset verification code is 712270. If this was not you, contact support immediately."
0,"Your email address verification code is 450263. Complete the verification to continue using the service."
0,"Your device login verification code is 463663. This code expires in 10 minutes."
0,"Your sign in request account access was requested for 509332. This code expires in 10 minutes."
0,"Your password reset security alert was generated for 845724. Please confirm this activity from your registered device."
0,"Your sign in request successful update was completed for 119108. Please confirm this activity from your registered device."
0,"Your email address verification link has been created for 950192. Please use the secure link below to continue."
0,"Your identity check login attempt was detected on 379579. This code expires in 10 minutes."
0,"Your password reset login attempt was detected on 534558. No further action is needed if you initiated this request."
0,"Your password reset successful update was completed for 771339. If this was not you, contact support immediately."
0,"Your security verification successful update was completed for 232837. This code expires in 10 minutes."
0,"Your two factor authentication reset request was received for 345017. Please confirm this activity from your registered device."
0,"Your phone number login attempt was detected on 593337. If this was not you, contact support immediately."
0,"Your phone number successful update was completed for 693266. No further action is needed if you initiated this request."
0,"Your account login attempt was detected on 780523. Please confirm this activity from your registered device."
0,"Your device login confirmation is pending for 803609. If this was not you, contact support immediately."
0,"Your device login account access was requested for 585514. Complete the verification to continue using the service."
0,"Your identity check one time password was generated for 761335. If this was not you, contact support immediately."
0,"Your device login verification code is 956720. No further action is needed if you initiated this request."
0,"Your two factor authentication verification link has been created for 494630. This code expires in 10 minutes."
0,"Your phone number confirmation is pending for 678217. No further action is needed if you initiated this request."
0,"Your account recovery reset request was received for 979668. No further action is needed if you initiated this request."
0,"Your password reset security alert was generated for 354583. No further action is needed if you initiated this request."
0,"Your email address confirmation is pending for 430818. If this was not you, contact support immediately."
0,"Your device login login attempt was detected on 730263. If this was not you, contact support immediately."
0,"Your account verification link has been created for 352690. No further action is needed if you initiated this request."
0,"Your password reset reset request was received for 528437. If this was not you, contact support immediately."
0,"Your email address authentication has been enabled for 693283. Please use the secure link below to continue."
0,"Your security verification security alert was generated for 264792. This code expires in 10 minutes."
0,"Your device login reset request was received for 562613. No further action is needed if you initiated this request."
0,"Your device login login attempt was detected on 181461. If this was not you, contact support immediately."
0,"Your identity check one time password was generated for 157417. This code expires in 10 minutes."
0,"Your sign in request one time password was generated for 334617. Complete the verification to continue using the service."
0,"Your identity check verification code is 181315. Complete the verification to continue using the service."
0,"Your device login security alert was generated for 322548. This code expires in 10 minutes."
0,"Your sign in request verification code is 178102. No further action is needed if you initiated this request."
0,"Your account recovery one time password was generated for 791020. No further action is needed if you initiated this request."
0,"Your phone number one time password was generated for 501665. This code expires in 10 minutes."
0,"Your sign in request one time password was generated for 395316. Please use the secure link below to continue."
0,"Your two factor authentication verification link has been created for 102999. Complete the verification to continue using the service."
0,"Your email address successful update was completed for 740209. Please confirm this activity from your registered device."
0,"Your sign in request security alert was generated for 387855. If this was not you, contact support immediately."
0,"Your account recovery reset request was received for 830945. No further action is needed if you initiated this request."
0,"Your two factor authentication reset request was received for 160959. Please confirm this activity from your registered device."
0,"Your phone number account access was requested for 279133. Please confirm this activity from your registered device."
0,"Your sign in request security alert was generated for 954141. No further action is needed if you initiated this request."
0,"Your two factor authentication security alert was generated for 210853. This code expires in 10 minutes."
0,"Your device login login attempt was detected on 968119. If this was not you, contact support immediately."
0,"Your sign in request one time password was generated for 476333. Complete the verification to continue using the service."
0,"Your phone number one time password was generated for 148545. No further action is needed if you initiated this request."
0,"Your account reset request was received for 488570. Please use the secure link below to continue."
0,"Your email address successful update was completed for 133718. This code expires in 10 minutes."
0,"Your identity check account access was requested for 410617. Please confirm this activity from your registered device."
0,"Your password reset successful update was completed for 288732. Complete the verification to continue using the service."
0,"Your two factor authentication one time password was generated for 272884. Complete the verification to continue using the service."
0,"Your account recovery confirmation is pending for 560686. Please confirm this activity from your registered device."
0,"Your sign in request verification code is 924255. Please confirm this activity from your registered device."
0,"Your phone number one time password was generated for 708041. Complete the verification to continue using the service."
0,"Your account security alert was generated for 500247. Complete the verification to continue using the service."
0,"Your device login one time password was generated for 737860. Complete the verification to continue using the service."
0,"Your account confirmation is pending for 306912. Please confirm this activity from your registered device."
0,"Your account reset request was received for 151574. If this was not you, contact support immediately."
0,"Your account one time password was generated for 506051. Please use the secure link below to continue."
0,"Your sign in request successful update was completed for 704567. Complete the verification to continue using the service."
0,"Your phone number login attempt was detected on 609847. If this was not you, contact support immediately."
0,"Your device login reset request was received for 223618. Complete the verification to continue using the service."
0,"Your security verification confirmation is pending for 649853. Complete the verification to continue using the service."
0,"Your two factor authentication verification link has been created for 683504. This code expires in 10 minutes."
0,"Your identity check verification code is 423844. Please use the secure link below to continue."
0,"Your security verification account access was requested for 494419. Please use the secure link below to continue."
0,"Your device login successful update was completed for 886859. If this was not you, contact support immediately."
0,"Your account recovery login attempt was detected on 925995. If this was not you, contact support immediately."
0,"Your two factor authentication reset request was received for 263386. Please use the secure link below to continue."
0,"Your identity check verification link has been created for 787737. If this was not you, contact support immediately."
0,"Your two factor authentication verification link has been created for 901603. No further action is needed if you initiated this request."
0,"Your account recovery confirmation is pending for 847658. Complete the verification to continue using the service."
0,"Your phone number login attempt was detected on 992400. Please confirm this activity from your registered device."
0,"Your account verification code is 627129. Please confirm this activity from your registered device."
0,"Your email address confirmation is pending for 925723. No further action is needed if you initiated this request."
0,"Your phone number reset request was received for 478533. If this was not you, contact support immediately."
0,"Your device login security alert was generated for 800643. Complete the verification to continue using the service."
0,"Your security verification verification link has been created for 560951. No further action is needed if you initiated this request."
0,"Your phone number security alert was generated for 628649. Please confirm this activity from your registered device."
0,"Your identity check authentication has been enabled for 232427. No further action is needed if you initiated this request."
0,"Your phone number reset request was received for 667831. Please confirm this activity from your registered device."
0,"Your two factor authentication successful update was completed for 397701. This code expires in 10 minutes."
0,"Your device login verification link has been created for 670892. This code expires in 10 minutes."
0,"Your account account access was requested for 663609. If this was not you, contact support immediately."
0,"Your two factor authentication verification link has been created for 615950. If this was not you, contact support immediately."
0,"Your two factor authentication account access was requested for 613965. Please use the secure link below to continue."
0,"Your account reset request was received for 692279. If this was not you, contact support immediately."
0,"Your identity check reset request was received for 784937. Please use the secure link below to continue."
0,"Your sign in request authentication has been enabled for 109787. Please use the secure link below to continue."
0,"Your device login one time password was generated for 998221. Please confirm this activity from your registered device."
0,"Your sign in request successful update was completed for 257441. Complete the verification to continue using the service."
0,"Your device login one time password was generated for 289009. Complete the verification to continue using the service."
0,"Your password reset confirmation is pending for 141574. Complete the verification to continue using the service."
0,"Your account recovery verification code is 649728. This code expires in 10 minutes."
0,"Your password reset authentication has been enabled for 555008. Please use the secure link below to continue."
0,"Your phone number successful update was completed for 391224. Complete the verification to continue using the service."
0,"Your account recovery reset request was received for 363362. Complete the verification to continue using the service."
0,"Your two factor authentication successful update was completed for 128733. Please use the secure link below to continue."
0,"Your email address account access was requested for 829579. This code expires in 10 minutes."
0,"Your device login successful update was completed for 625866. If this was not you, contact support immediately."
0,"Your two factor authentication confirmation is pending for 925115. Complete the verification to continue using the service."
0,"Your security verification confirmation is pending for 843705. If this was not you, contact support immediately."
0,"Your security verification authentication has been enabled for 939693. Please confirm this activity from your registered device."
0,"Your sign in request verification link has been created for 512380. If this was not you, contact support immediately."
0,"Your password reset login attempt was detected on 829934. If this was not you, contact support immediately."
0,"Your account account access was requested for 220019. This code expires in 10 minutes."
0,"Your account recovery account access was requested for 851425. If this was not you, contact support immediately."
0,"Your account login attempt was detected on 321484. Please confirm this activity from your registered device."
0,"Your account recovery login attempt was detected on 217972. This code expires in 10 minutes."
0,"Your device login account access was requested for 600221. Please confirm this activity from your registered device."
0,"Your sign in request security alert was generated for 176383. If this was not you, contact support immediately."
0,"Your identity check reset request was received for 847416. Please confirm this activity from your registered device."
0,"Your sign in request authentication has been enabled for 212125. If this was not you, contact support immediately."
0,"Your security verification one time password was generated for 346989. Please use the secure link below to continue."
0,"Your email address authentication has been enabled for 278292. If this was not you, contact support immediately."
0,"Your phone number successful update was completed for 920159. This code expires in 10 minutes."
0,"Your email address verification link has been created for 839746. Complete the verification to continue using the service."
0,"Your device login verification link has been created for 736203. This code expires in 10 minutes."
0,"Your device login authentication has been enabled for 429777. Please confirm this activity from your registered device."
0,"Your identity check login attempt was detected on 337974. No further action is needed if you initiated this request."
0,"Your email address verification code is 199285. This code expires in 10 minutes."
0,"Your security verification account access was requested for 771236. Please confirm this activity from your registered device."
0,"Your identity check successful update was completed for 876768. Please use the secure link below to continue."
0,"Your account recovery security alert was generated for 602295. Please confirm this activity from your registered device."
0,"Your device login one time password was generated for 198506. Please confirm this activity from your registered device."
0,"Your phone number authentication has been enabled for 451333. No further action is needed if you initiated this request."
0,"Your account verification link has been created for 267120. This code expires in 10 minutes."
0,"Your device login verification link has been created for 404806. No further action is needed if you initiated this request."
0,"Your security verification verification link has been created for 174987. Please use the secure link below to continue."
0,"Your sign in request confirmation is pending for 228703. This code expires in 10 minutes."
0,"Your phone number authentication has been enabled for 342424. Please use the secure link below to continue."
0,"Your identity check authentication has been enabled for 706587. No further action is needed if you initiated this request."
0,"Your account confirmation is pending for 510724. Complete the verification to continue using the service."
0,"Your identity check authentication has been enabled for 605323. Complete the verification to continue using the service."
0,"Your phone number authentication has been enabled for 899285. Please confirm this activity from your registered device."
0,"Your security verification account access was requested for 698496. If this was not you, contact support immediately."
0,"Your phone number successful update was completed for 339565. Please use the secure link below to continue."
0,"Your phone number confirmation is pending for 240834. Complete the verification to continue using the service."
0,"Your two factor authentication confirmation is pending for 503794. If this was not you, contact support immediately."
0,"Your two factor authentication account access was requested for 398564. Please confirm this activity from your registered device."
0,"Your security verification verification link has been created for 544882. Please confirm this activity from your registered device."
0,"Your account recovery reset request was received for 919990. If this was not you, contact support immediately."
0,"Your sign in request confirmation is pending for 482522. No further action is needed if you initiated this request."
0,"Your email address reset request was received for 490462. Please use the secure link below to continue."
0,"Your identity check login attempt was detected on 857705. No further action is needed if you initiated this request."
0,"Your identity check account access was requested for 288943. Complete the verification to continue using the service."
0,"Your security verification authentication has been enabled for 620757. If this was not you, contact support immediately."
0,"Your email address verification link has been created for 127680. No further action is needed if you initiated this request."
0,"Your two factor authentication verification link has been created for 257482. Please confirm this activity from your registered device."
0,"Your account recovery authentication has been enabled for 585819. If this was not you, contact support immediately."
0,"Your sign in request login attempt was detected on 505626. This code expires in 10 minutes."
0,"Your identity check authentication has been enabled for 876213. This code expires in 10 minutes."
0,"Your device login successful update was completed for 534170. Complete the verification to continue using the service."
0,"Your email address verification code is 438765. Please use the secure link below to continue."
0,"Your phone number reset request was received for 281733. Please use the secure link below to continue."
0,"Your email address confirmation is pending for 952764. This code expires in 10 minutes."
0,"Your phone number verification link has been created for 714944. No further action is needed if you initiated this request."
0,"Your device login verification code is 551285. Please use the secure link below to continue."
0,"Your identity check account access was requested for 724320. No further action is needed if you initiated this request."
0,"Your account verification code is 285652. Complete the verification to continue using the service."
0,"Your identity check login attempt was detected on 973319. Please use the secure link below to continue."
0,"Your account recovery verification link has been created for 444441. Please confirm this activity from your registered device."
0,"Your device login security alert was generated for 219255. If this was not you, contact support immediately."
0,"Your identity check reset request was received for 920227. Complete the verification to continue using the service."
0,"Your device login one time password was generated for 824548. No further action is needed if you initiated this request."
0,"Your account recovery reset request was received for 518301. This code expires in 10 minutes."
0,"Your password reset reset request was received for 386415. This code expires in 10 minutes."
0,"Your phone number successful update was completed for 916207. Complete the verification to continue using the service."
0,"Your device login security alert was generated for 566240. If this was not you, contact support immediately."
0,"Your phone number confirmation is pending for 144414. Please confirm this activity from your registered device."
0,"Your password reset confirmation is pending for 713845. No further action is needed if you initiated this request."
0,"Your phone number account access was requested for 581127. If this was not you, contact support immediately."
0,"Your phone number account access was requested for 310527. No further action is needed if you initiated this request."
0,"Your security verification login attempt was detected on 410558. Please use the secure link below to continue."
